poi_name,poi_category,is_indoor,weekday,weekday_num,is_weekend,hour,crowd_score,raw_score
Inokashira Park,park,0,Wednesday,2,0,6,0.08,8
Inokashira Park,park,0,Wednesday,2,0,7,0.12,12
Inokashira Park,park,0,Wednesday,2,0,8,0.17,17
Inokashira Park,park,0,Wednesday,2,0,9,0.23,23
Inokashira Park,park,0,Wednesday,2,0,10,0.29,29
Inokashira Park,park,0,Wednesday,2,0,11,0.34,34
Inokashira Park,park,0,Wednesday,2,0,12,0.37,37
Inokashira Park,park,0,Wednesday,2,0,13,0.38,38
Inokashira Park,park,0,Wednesday,2,0,14,0.37,37
Inokashira Park,park,0,Wednesday,2,0,15,0.34,34
Inokashira Park,park,0,Wednesday,2,0,16,0.28,28
Inokashira Park,park,0,Wednesday,2,0,17,0.23,23
Inokashira Park,park,0,Wednesday,2,0,18,0.19,19
Inokashira Park,park,0,Wednesday,2,0,19,0.18,18
Inokashira Park,park,0,Wednesday,2,0,20,0.17,17
Inokashira Park,park,0,Wednesday,2,0,21,0.17,17
Inokashira Park,park,0,Wednesday,2,0,22,0.15,15
Inokashira Park,park,0,Wednesday,2,0,23,0.12,12
Inokashira Park,park,0,Thursday,3,0,0,0.07,7
Inokashira Park,park,0,Thursday,3,0,1,0.04,4
Inokashira Park,park,0,Thursday,3,0,2,0.03,3
Inokashira Park,park,0,Thursday,3,0,3,0.03,3
Inokashira Park,park,0,Thursday,3,0,4,0.03,3
Inokashira Park,park,0,Thursday,3,0,5,0.05,5
Inokashira Park,park,0,Thursday,3,0,6,0.08,8
Inokashira Park,park,0,Thursday,3,0,7,0.12,12
Inokashira Park,park,0,Thursday,3,0,8,0.17,17
Inokashira Park,park,0,Thursday,3,0,9,0.21,21
Inokashira Park,park,0,Thursday,3,0,10,0.26,26
Inokashira Park,park,0,Thursday,3,0,11,0.31,31
Inokashira Park,park,0,Thursday,3,0,12,0.35,35
Inokashira Park,park,0,Thursday,3,0,13,0.37,37
Inokashira Park,park,0,Thursday,3,0,14,0.38,38
Inokashira Park,park,0,Thursday,3,0,15,0.35,35
Inokashira Park,park,0,Thursday,3,0,16,0.29,29
Inokashira Park,park,0,Thursday,3,0,17,0.24,24
Inokashira Park,park,0,Thursday,3,0,18,0.2,20
Inokashira Park,park,0,Thursday,3,0,19,0.2,20
Inokashira Park,park,0,Thursday,3,0,20,0.2,20
Inokashira Park,park,0,Thursday,3,0,21,0.19,19
Inokashira Park,park,0,Thursday,3,0,22,0.17,17
Inokashira Park,park,0,Thursday,3,0,23,0.13,13
Inokashira Park,park,0,Friday,4,0,0,0.09,9
Inokashira Park,park,0,Friday,4,0,1,0.06,6
Inokashira Park,park,0,Friday,4,0,2,0.04,4
Inokashira Park,park,0,Friday,4,0,3,0.03,3
Inokashira Park,park,0,Friday,4,0,4,0.04,4
Inokashira Park,park,0,Friday,4,0,5,0.06,6
Inokashira Park,park,0,Friday,4,0,6,0.09,9
Inokashira Park,park,0,Friday,4,0,7,0.13,13
Inokashira Park,park,0,Friday,4,0,8,0.18,18
Inokashira Park,park,0,Friday,4,0,9,0.24,24
Inokashira Park,park,0,Friday,4,0,10,0.32,32
Inokashira Park,park,0,Friday,4,0,11,0.4,40
Inokashira Park,park,0,Friday,4,0,12,0.47,47
Inokashira Park,park,0,Friday,4,0,13,0.52,52
Inokashira Park,park,0,Friday,4,0,14,0.52,52
Inokashira Park,park,0,Friday,4,0,15,0.46,46
Inokashira Park,park,0,Friday,4,0,16,0.37,37
Inokashira Park,park,0,Friday,4,0,17,0.29,29
Inokashira Park,park,0,Friday,4,0,18,0.25,25
Inokashira Park,park,0,Friday,4,0,19,0.23,23
Inokashira Park,park,0,Friday,4,0,20,0.22,22
Inokashira Park,park,0,Friday,4,0,21,0.22,22
Inokashira Park,park,0,Friday,4,0,22,0.19,19
Inokashira Park,park,0,Friday,4,0,23,0.15,15
Inokashira Park,park,0,Saturday,5,1,0,0.08,8
Inokashira Park,park,0,Saturday,5,1,1,0.04,4
Inokashira Park,park,0,Saturday,5,1,2,0.02,2
Inokashira Park,park,0,Saturday,5,1,3,0.02,2
Inokashira Park,park,0,Saturday,5,1,4,0.03,3
Inokashira Park,park,0,Saturday,5,1,5,0.05,5
Inokashira Park,park,0,Saturday,5,1,6,0.09,9
Inokashira Park,park,0,Saturday,5,1,7,0.14,14
Inokashira Park,park,0,Saturday,5,1,8,0.21,21
Inokashira Park,park,0,Saturday,5,1,9,0.33,33
Inokashira Park,park,0,Saturday,5,1,10,0.47,47
Inokashira Park,park,0,Saturday,5,1,11,0.6,60
Inokashira Park,park,0,Saturday,5,1,12,0.71,71
Inokashira Park,park,0,Saturday,5,1,13,0.8,80
Inokashira Park,park,0,Saturday,5,1,14,0.83,83
Inokashira Park,park,0,Saturday,5,1,15,0.78,78
Inokashira Park,park,0,Saturday,5,1,16,0.63,63
Inokashira Park,park,0,Saturday,5,1,17,0.46,46
Inokashira Park,park,0,Saturday,5,1,18,0.31,31
Inokashira Park,park,0,Saturday,5,1,19,0.24,24
Inokashira Park,park,0,Saturday,5,1,20,0.21,21
Inokashira Park,park,0,Saturday,5,1,21,0.2,20
Inokashira Park,park,0,Saturday,5,1,22,0.17,17
Inokashira Park,park,0,Saturday,5,1,23,0.14,14
Inokashira Park,park,0,,-1,0,0,0.0,0
Inokashira Park,park,0,,-1,0,1,0.0,0
Inokashira Park,park,0,,-1,0,2,0.0,0
Inokashira Park,park,0,,-1,0,3,0.0,0
Inokashira Park,park,0,,-1,0,4,0.0,0
Inokashira Park,park,0,,-1,0,5,0.0,0
Inokashira Park,park,0,,-1,0,6,0.0,0
Inokashira Park,park,0,,-1,0,7,0.0,0
Inokashira Park,park,0,,-1,0,8,0.0,0
Inokashira Park,park,0,,-1,0,9,0.0,0
Inokashira Park,park,0,,-1,0,10,0.0,0
Inokashira Park,park,0,,-1,0,11,0.0,0
Inokashira Park,park,0,,-1,0,12,0.0,0
Inokashira Park,park,0,,-1,0,13,0.0,0
Inokashira Park,park,0,,-1,0,14,0.0,0
Inokashira Park,park,0,,-1,0,15,0.0,0
Inokashira Park,park,0,,-1,0,16,0.0,0
Inokashira Park,park,0,,-1,0,17,0.0,0
Inokashira Park,park,0,,-1,0,18,0.0,0
Inokashira Park,park,0,,-1,0,19,0.0,0
Inokashira Park,park,0,,-1,0,20,0.0,0
Inokashira Park,park,0,,-1,0,21,0.0,0
Inokashira Park,park,0,,-1,0,22,0.0,0
Inokashira Park,park,0,,-1,0,23,0.0,0
GINZA SIX,shopping_area,1,Sunday,6,1,0,0.0,0
GINZA SIX,shopping_area,1,Sunday,6,1,1,0.0,0
GINZA SIX,shopping_area,1,Sunday,6,1,2,0.0,0
GINZA SIX,shopping_area,1,Sunday,6,1,3,0.0,0
GINZA SIX,shopping_area,1,Sunday,6,1,4,0.0,0
GINZA SIX,shopping_area,1,Sunday,6,1,5,0.0,0
GINZA SIX,shopping_area,1,Sunday,6,1,6,0.0,0
GINZA SIX,shopping_area,1,Sunday,6,1,7,0.0,0
GINZA SIX,shopping_area,1,Sunday,6,1,8,0.0,0
GINZA SIX,shopping_area,1,Sunday,6,1,9,0.0,0
GINZA SIX,shopping_area,1,Sunday,6,1,10,0.27,27
GINZA SIX,shopping_area,1,Sunday,6,1,11,0.45,45
GINZA SIX,shopping_area,1,Sunday,6,1,12,0.62,62
GINZA SIX,shopping_area,1,Sunday,6,1,13,0.77,77
GINZA SIX,shopping_area,1,Sunday,6,1,14,0.86,86
GINZA SIX,shopping_area,1,Sunday,6,1,15,0.87,87
GINZA SIX,shopping_area,1,Sunday,6,1,16,0.8,80
GINZA SIX,shopping_area,1,Sunday,6,1,17,0.69,69
GINZA SIX,shopping_area,1,Sunday,6,1,18,0.57,57
GINZA SIX,shopping_area,1,Sunday,6,1,19,0.45,45
GINZA SIX,shopping_area,1,Sunday,6,1,20,0.31,31
GINZA SIX,shopping_area,1,Sunday,6,1,21,0.0,0
GINZA SIX,shopping_area,1,Sunday,6,1,22,0.0,0
GINZA SIX,shopping_area,1,Sunday,6,1,23,0.0,0
GINZA SIX,shopping_area,1,Monday,0,0,0,0.0,0
GINZA SIX,shopping_area,1,Monday,0,0,1,0.0,0
GINZA SIX,shopping_area,1,Monday,0,0,2,0.0,0
GINZA SIX,shopping_area,1,Monday,0,0,3,0.0,0
GINZA SIX,shopping_area,1,Monday,0,0,4,0.0,0
GINZA SIX,shopping_area,1,Monday,0,0,5,0.0,0
GINZA SIX,shopping_area,1,Monday,0,0,6,0.0,0
GINZA SIX,shopping_area,1,Monday,0,0,7,0.0,0
GINZA SIX,shopping_area,1,Monday,0,0,8,0.0,0
GINZA SIX,shopping_area,1,Monday,0,0,9,0.0,0
GINZA SIX,shopping_area,1,Monday,0,0,10,0.36,36
GINZA SIX,shopping_area,1,Monday,0,0,11,0.5,50
GINZA SIX,shopping_area,1,Monday,0,0,12,0.61,61
GINZA SIX,shopping_area,1,Monday,0,0,13,0.69,69
GINZA SIX,shopping_area,1,Monday,0,0,14,0.71,71
GINZA SIX,shopping_area,1,Monday,0,0,15,0.69,69
GINZA SIX,shopping_area,1,Monday,0,0,16,0.65,65
GINZA SIX,shopping_area,1,Monday,0,0,17,0.61,61
GINZA SIX,shopping_area,1,Monday,0,0,18,0.56,56
GINZA SIX,shopping_area,1,Monday,0,0,19,0.49,49
GINZA SIX,shopping_area,1,Monday,0,0,20,0.37,37
GINZA SIX,shopping_area,1,Monday,0,0,21,0.0,0
GINZA SIX,shopping_area,1,Monday,0,0,22,0.0,0
GINZA SIX,shopping_area,1,Monday,0,0,23,0.0,0
GINZA SIX,shopping_area,1,Tuesday,1,0,0,0.0,0
GINZA SIX,shopping_area,1,Tuesday,1,0,1,0.0,0
GINZA SIX,shopping_area,1,Tuesday,1,0,2,0.0,0
GINZA SIX,shopping_area,1,Tuesday,1,0,3,0.0,0
GINZA SIX,shopping_area,1,Tuesday,1,0,4,0.0,0
GINZA SIX,shopping_area,1,Tuesday,1,0,5,0.0,0
GINZA SIX,shopping_area,1,Tuesday,1,0,6,0.0,0
GINZA SIX,shopping_area,1,Tuesday,1,0,7,0.0,0
GINZA SIX,shopping_area,1,Tuesday,1,0,8,0.0,0
GINZA SIX,shopping_area,1,Tuesday,1,0,9,0.0,0
GINZA SIX,shopping_area,1,Tuesday,1,0,10,0.37,37
GINZA SIX,shopping_area,1,Tuesday,1,0,11,0.49,49
GINZA SIX,shopping_area,1,Tuesday,1,0,12,0.59,59
GINZA SIX,shopping_area,1,Tuesday,1,0,13,0.65,65
GINZA SIX,shopping_area,1,Tuesday,1,0,14,0.66,66
GINZA SIX,shopping_area,1,Tuesday,1,0,15,0.65,65
GINZA SIX,shopping_area,1,Tuesday,1,0,16,0.62,62
GINZA SIX,shopping_area,1,Tuesday,1,0,17,0.6,60
GINZA SIX,shopping_area,1,Tuesday,1,0,18,0.57,57
GINZA SIX,shopping_area,1,Tuesday,1,0,19,0.5,50
GINZA SIX,shopping_area,1,Tuesday,1,0,20,0.38,38
GINZA SIX,shopping_area,1,Tuesday,1,0,21,0.0,0
GINZA SIX,shopping_area,1,Tuesday,1,0,22,0.0,0
GINZA SIX,shopping_area,1,Tuesday,1,0,23,0.0,0
GINZA SIX,shopping_area,1,Wednesday,2,0,0,0.0,0
GINZA SIX,shopping_area,1,Wednesday,2,0,1,0.0,0
GINZA SIX,shopping_area,1,Wednesday,2,0,2,0.0,0
GINZA SIX,shopping_area,1,Wednesday,2,0,3,0.0,0
GINZA SIX,shopping_area,1,Wednesday,2,0,4,0.0,0
GINZA SIX,shopping_area,1,Wednesday,2,0,5,0.0,0
GINZA SIX,shopping_area,1,Wednesday,2,0,6,0.0,0
GINZA SIX,shopping_area,1,Wednesday,2,0,7,0.0,0
GINZA SIX,shopping_area,1,Wednesday,2,0,8,0.0,0
GINZA SIX,shopping_area,1,Wednesday,2,0,9,0.0,0
GINZA SIX,shopping_area,1,Wednesday,2,0,10,0.37,37
GINZA SIX,shopping_area,1,Wednesday,2,0,11,0.5,50
GINZA SIX,shopping_area,1,Wednesday,2,0,12,0.61,61
GINZA SIX,shopping_area,1,Wednesday,2,0,13,0.68,68
GINZA SIX,shopping_area,1,Wednesday,2,0,14,0.71,71
GINZA SIX,shopping_area,1,Wednesday,2,0,15,0.71,71
GINZA SIX,shopping_area,1,Wednesday,2,0,16,0.68,68
GINZA SIX,shopping_area,1,Wednesday,2,0,17,0.65,65
GINZA SIX,shopping_area,1,Wednesday,2,0,18,0.6,60
GINZA SIX,shopping_area,1,Wednesday,2,0,19,0.52,52
GINZA SIX,shopping_area,1,Wednesday,2,0,20,0.4,40
GINZA SIX,shopping_area,1,Wednesday,2,0,21,0.0,0
GINZA SIX,shopping_area,1,Wednesday,2,0,22,0.0,0
GINZA SIX,shopping_area,1,Wednesday,2,0,23,0.0,0
GINZA SIX,shopping_area,1,Thursday,3,0,0,0.0,0
GINZA SIX,shopping_area,1,Thursday,3,0,1,0.0,0
GINZA SIX,shopping_area,1,Thursday,3,0,2,0.0,0
GINZA SIX,shopping_area,1,Thursday,3,0,3,0.0,0
GINZA SIX,shopping_area,1,Thursday,3,0,4,0.0,0
GINZA SIX,shopping_area,1,Thursday,3,0,5,0.0,0
GINZA SIX,shopping_area,1,Thursday,3,0,6,0.0,0
GINZA SIX,shopping_area,1,Thursday,3,0,7,0.0,0
GINZA SIX,shopping_area,1,Thursday,3,0,8,0.0,0
GINZA SIX,shopping_area,1,Thursday,3,0,9,0.0,0
GINZA SIX,shopping_area,1,Thursday,3,0,10,0.37,37
GINZA SIX,shopping_area,1,Thursday,3,0,11,0.5,50
GINZA SIX,shopping_area,1,Thursday,3,0,12,0.62,62
GINZA SIX,shopping_area,1,Thursday,3,0,13,0.68,68
GINZA SIX,shopping_area,1,Thursday,3,0,14,0.71,71
GINZA SIX,shopping_area,1,Thursday,3,0,15,0.7,70
GINZA SIX,shopping_area,1,Thursday,3,0,16,0.68,68
GINZA SIX,shopping_area,1,Thursday,3,0,17,0.66,66
GINZA SIX,shopping_area,1,Thursday,3,0,18,0.62,62
GINZA SIX,shopping_area,1,Thursday,3,0,19,0.55,55
GINZA SIX,shopping_area,1,Thursday,3,0,20,0.42,42
GINZA SIX,shopping_area,1,Thursday,3,0,21,0.0,0
GINZA SIX,shopping_area,1,Thursday,3,0,22,0.0,0
GINZA SIX,shopping_area,1,Thursday,3,0,23,0.0,0
GINZA SIX,shopping_area,1,Friday,4,0,0,0.0,0
GINZA SIX,shopping_area,1,Friday,4,0,1,0.0,0
GINZA SIX,shopping_area,1,Friday,4,0,2,0.0,0
GINZA SIX,shopping_area,1,Friday,4,0,3,0.0,0
GINZA SIX,shopping_area,1,Friday,4,0,4,0.0,0
GINZA SIX,shopping_area,1,Friday,4,0,5,0.0,0
GINZA SIX,shopping_area,1,Friday,4,0,6,0.0,0
GINZA SIX,shopping_area,1,Friday,4,0,7,0.0,0
GINZA SIX,shopping_area,1,Friday,4,0,8,0.0,0
GINZA SIX,shopping_area,1,Friday,4,0,9,0.0,0
GINZA SIX,shopping_area,1,Friday,4,0,10,0.37,37
GINZA SIX,shopping_area,1,Friday,4,0,11,0.51,51
GINZA SIX,shopping_area,1,Friday,4,0,12,0.62,62
GINZA SIX,shopping_area,1,Friday,4,0,13,0.69,69
GINZA SIX,shopping_area,1,Friday,4,0,14,0.72,72
GINZA SIX,shopping_area,1,Friday,4,0,15,0.73,73
GINZA SIX,shopping_area,1,Friday,4,0,16,0.72,72
GINZA SIX,shopping_area,1,Friday,4,0,17,0.7,70
GINZA SIX,shopping_area,1,Friday,4,0,18,0.67,67
GINZA SIX,shopping_area,1,Friday,4,0,19,0.6,60
GINZA SIX,shopping_area,1,Friday,4,0,20,0.46,46
GINZA SIX,shopping_area,1,Friday,4,0,21,0.0,0
GINZA SIX,shopping_area,1,Friday,4,0,22,0.0,0
GINZA SIX,shopping_area,1,Friday,4,0,23,0.0,0
GINZA SIX,shopping_area,1,Saturday,5,1,0,0.0,0
GINZA SIX,shopping_area,1,Saturday,5,1,1,0.0,0
GINZA SIX,shopping_area,1,Saturday,5,1,2,0.0,0
GINZA SIX,shopping_area,1,Saturday,5,1,3,0.0,0
GINZA SIX,shopping_area,1,Saturday,5,1,4,0.0,0
GINZA SIX,shopping_area,1,Saturday,5,1,5,0.0,0
GINZA SIX,shopping_area,1,Saturday,5,1,6,0.0,0
GINZA SIX,shopping_area,1,Saturday,5,1,7,0.0,0
GINZA SIX,shopping_area,1,Saturday,5,1,8,0.0,0
GINZA SIX,shopping_area,1,Saturday,5,1,9,0.0,0
GINZA SIX,shopping_area,1,Saturday,5,1,10,0.3,30
GINZA SIX,shopping_area,1,Saturday,5,1,11,0.49,49
GINZA SIX,shopping_area,1,Saturday,5,1,12,0.68,68
GINZA SIX,shopping_area,1,Saturday,5,1,13,0.85,85
GINZA SIX,shopping_area,1,Saturday,5,1,14,0.96,96
GINZA SIX,shopping_area,1,Saturday,5,1,15,1.0,100
GINZA SIX,shopping_area,1,Saturday,5,1,16,0.95,95
GINZA SIX,shopping_area,1,Saturday,5,1,17,0.84,84
GINZA SIX,shopping_area,1,Saturday,5,1,18,0.71,71
GINZA SIX,shopping_area,1,Saturday,5,1,19,0.57,57
GINZA SIX,shopping_area,1,Saturday,5,1,20,0.4,40
GINZA SIX,shopping_area,1,Saturday,5,1,21,0.0,0
GINZA SIX,shopping_area,1,Saturday,5,1,22,0.0,0
GINZA SIX,shopping_area,1,Saturday,5,1,23,0.0,0
DECKS Tokyo Beach,shopping_area,1,Sunday,6,1,0,0.0,0
DECKS Tokyo Beach,shopping_area,1,Sunday,6,1,1,0.0,0
DECKS Tokyo Beach,shopping_area,1,Sunday,6,1,2,0.0,0
DECKS Tokyo Beach,shopping_area,1,Sunday,6,1,3,0.0,0
DECKS Tokyo Beach,shopping_area,1,Sunday,6,1,4,0.0,0
DECKS Tokyo Beach,shopping_area,1,Sunday,6,1,5,0.0,0
DECKS Tokyo Beach,shopping_area,1,Sunday,6,1,6,0.0,0
DECKS Tokyo Beach,shopping_area,1,Sunday,6,1,7,0.0,0
DECKS Tokyo Beach,shopping_area,1,Sunday,6,1,8,0.0,0
DECKS Tokyo Beach,shopping_area,1,Sunday,6,1,9,0.0,0
DECKS Tokyo Beach,shopping_area,1,Sunday,6,1,10,0.0,0
DECKS Tokyo Beach,shopping_area,1,Sunday,6,1,11,0.6,60
DECKS Tokyo Beach,shopping_area,1,Sunday,6,1,12,0.81,81
DECKS Tokyo Beach,shopping_area,1,Sunday,6,1,13,0.95,95
DECKS Tokyo Beach,shopping_area,1,Sunday,6,1,14,1.0,100
DECKS Tokyo Beach,shopping_area,1,Sunday,6,1,15,0.99,99
DECKS Tokyo Beach,shopping_area,1,Sunday,6,1,16,0.94,94
DECKS Tokyo Beach,shopping_area,1,Sunday,6,1,17,0.87,87
DECKS Tokyo Beach,shopping_area,1,Sunday,6,1,18,0.76,76
DECKS Tokyo Beach,shopping_area,1,Sunday,6,1,19,0.6,60
DECKS Tokyo Beach,shopping_area,1,Sunday,6,1,20,0.42,42
DECKS Tokyo Beach,shopping_area,1,Sunday,6,1,21,0.0,0
DECKS Tokyo Beach,shopping_area,1,Sunday,6,1,22,0.0,0
DECKS Tokyo Beach,shopping_area,1,Sunday,6,1,23,0.0,0
DECKS Tokyo Beach,shopping_area,1,Monday,0,0,0,0.0,0
DECKS Tokyo Beach,shopping_area,1,Monday,0,0,1,0.0,0
DECKS Tokyo Beach,shopping_area,1,Monday,0,0,2,0.0,0
DECKS Tokyo Beach,shopping_area,1,Monday,0,0,3,0.0,0
DECKS Tokyo Beach,shopping_area,1,Monday,0,0,4,0.0,0
DECKS Tokyo Beach,shopping_area,1,Monday,0,0,5,0.0,0
DECKS Tokyo Beach,shopping_area,1,Monday,0,0,6,0.0,0
DECKS Tokyo Beach,shopping_area,1,Monday,0,0,7,0.0,0
DECKS Tokyo Beach,shopping_area,1,Monday,0,0,8,0.0,0
DECKS Tokyo Beach,shopping_area,1,Monday,0,0,9,0.0,0
DECKS Tokyo Beach,shopping_area,1,Monday,0,0,10,0.0,0
DECKS Tokyo Beach,shopping_area,1,Monday,0,0,11,0.41,41
DECKS Tokyo Beach,shopping_area,1,Monday,0,0,12,0.52,52
DECKS Tokyo Beach,shopping_area,1,Monday,0,0,13,0.57,57
DECKS Tokyo Beach,shopping_area,1,Monday,0,0,14,0.58,58
DECKS Tokyo Beach,shopping_area,1,Monday,0,0,15,0.54,54
DECKS Tokyo Beach,shopping_area,1,Monday,0,0,16,0.5,50
DECKS Tokyo Beach,shopping_area,1,Monday,0,0,17,0.46,46
DECKS Tokyo Beach,shopping_area,1,Monday,0,0,18,0.42,42
DECKS Tokyo Beach,shopping_area,1,Monday,0,0,19,0.35,35
DECKS Tokyo Beach,shopping_area,1,Monday,0,0,20,0.0,0
DECKS Tokyo Beach,shopping_area,1,Monday,0,0,21,0.0,0
DECKS Tokyo Beach,shopping_area,1,Monday,0,0,22,0.0,0
DECKS Tokyo Beach,shopping_area,1,Monday,0,0,23,0.0,0
DECKS Tokyo Beach,shopping_area,1,Tuesday,1,0,0,0.0,0
DECKS Tokyo Beach,shopping_area,1,Tuesday,1,0,1,0.0,0
DECKS Tokyo Beach,shopping_area,1,Tuesday,1,0,2,0.0,0
DECKS Tokyo Beach,shopping_area,1,Tuesday,1,0,3,0.0,0
DECKS Tokyo Beach,shopping_area,1,Tuesday,1,0,4,0.0,0
DECKS Tokyo Beach,shopping_area,1,Tuesday,1,0,5,0.0,0
DECKS Tokyo Beach,shopping_area,1,Tuesday,1,0,6,0.0,0
DECKS Tokyo Beach,shopping_area,1,Tuesday,1,0,7,0.0,0
DECKS Tokyo Beach,shopping_area,1,Tuesday,1,0,8,0.0,0
DECKS Tokyo Beach,shopping_area,1,Tuesday,1,0,9,0.0,0
DECKS Tokyo Beach,shopping_area,1,Tuesday,1,0,10,0.0,0
DECKS Tokyo Beach,shopping_area,1,Tuesday,1,0,11,0.34,34
DECKS Tokyo Beach,shopping_area,1,Tuesday,1,0,12,0.45,45
DECKS Tokyo Beach,shopping_area,1,Tuesday,1,0,13,0.49,49
DECKS Tokyo Beach,shopping_area,1,Tuesday,1,0,14,0.49,49
DECKS Tokyo Beach,shopping_area,1,Tuesday,1,0,15,0.46,46
DECKS Tokyo Beach,shopping_area,1,Tuesday,1,0,16,0.44,44
DECKS Tokyo Beach,shopping_area,1,Tuesday,1,0,17,0.42,42
DECKS Tokyo Beach,shopping_area,1,Tuesday,1,0,18,0.39,39
DECKS Tokyo Beach,shopping_area,1,Tuesday,1,0,19,0.34,34
DECKS Tokyo Beach,shopping_area,1,Tuesday,1,0,20,0.0,0
DECKS Tokyo Beach,shopping_area,1,Tuesday,1,0,21,0.0,0
DECKS Tokyo Beach,shopping_area,1,Tuesday,1,0,22,0.0,0
DECKS Tokyo Beach,shopping_area,1,Tuesday,1,0,23,0.0,0
DECKS Tokyo Beach,shopping_area,1,Wednesday,2,0,0,0.0,0
DECKS Tokyo Beach,shopping_area,1,Wednesday,2,0,1,0.0,0
DECKS Tokyo Beach,shopping_area,1,Wednesday,2,0,2,0.0,0
DECKS Tokyo Beach,shopping_area,1,Wednesday,2,0,3,0.0,0
DECKS Tokyo Beach,shopping_area,1,Wednesday,2,0,4,0.0,0
DECKS Tokyo Beach,shopping_area,1,Wednesday,2,0,5,0.0,0
DECKS Tokyo Beach,shopping_area,1,Wednesday,2,0,6,0.0,0
DECKS Tokyo Beach,shopping_area,1,Wednesday,2,0,7,0.0,0
DECKS Tokyo Beach,shopping_area,1,Wednesday,2,0,8,0.0,0
DECKS Tokyo Beach,shopping_area,1,Wednesday,2,0,9,0.0,0
DECKS Tokyo Beach,shopping_area,1,Wednesday,2,0,10,0.0,0
DECKS Tokyo Beach,shopping_area,1,Wednesday,2,0,11,0.35,35
DECKS Tokyo Beach,shopping_area,1,Wednesday,2,0,12,0.47,47
DECKS Tokyo Beach,shopping_area,1,Wednesday,2,0,13,0.52,52
DECKS Tokyo Beach,shopping_area,1,Wednesday,2,0,14,0.53,53
DECKS Tokyo Beach,shopping_area,1,Wednesday,2,0,15,0.52,52
DECKS Tokyo Beach,shopping_area,1,Wednesday,2,0,16,0.49,49
DECKS Tokyo Beach,shopping_area,1,Wednesday,2,0,17,0.46,46
DECKS Tokyo Beach,shopping_area,1,Wednesday,2,0,18,0.42,42
DECKS Tokyo Beach,shopping_area,1,Wednesday,2,0,19,0.35,35
DECKS Tokyo Beach,shopping_area,1,Wednesday,2,0,20,0.0,0
DECKS Tokyo Beach,shopping_area,1,Wednesday,2,0,21,0.0,0
DECKS Tokyo Beach,shopping_area,1,Wednesday,2,0,22,0.0,0
DECKS Tokyo Beach,shopping_area,1,Wednesday,2,0,23,0.0,0
DECKS Tokyo Beach,shopping_area,1,Thursday,3,0,0,0.0,0
DECKS Tokyo Beach,shopping_area,1,Thursday,3,0,1,0.0,0
DECKS Tokyo Beach,shopping_area,1,Thursday,3,0,2,0.0,0
DECKS Tokyo Beach,shopping_area,1,Thursday,3,0,3,0.0,0
DECKS Tokyo Beach,shopping_area,1,Thursday,3,0,4,0.0,0
DECKS Tokyo Beach,shopping_area,1,Thursday,3,0,5,0.0,0
DECKS Tokyo Beach,shopping_area,1,Thursday,3,0,6,0.0,0
DECKS Tokyo Beach,shopping_area,1,Thursday,3,0,7,0.0,0
DECKS Tokyo Beach,shopping_area,1,Thursday,3,0,8,0.0,0
DECKS Tokyo Beach,shopping_area,1,Thursday,3,0,9,0.0,0
DECKS Tokyo Beach,shopping_area,1,Thursday,3,0,10,0.0,0
DECKS Tokyo Beach,shopping_area,1,Thursday,3,0,11,0.3,30
DECKS Tokyo Beach,shopping_area,1,Thursday,3,0,12,0.4,40
DECKS Tokyo Beach,shopping_area,1,Thursday,3,0,13,0.43,43
DECKS Tokyo Beach,shopping_area,1,Thursday,3,0,14,0.44,44
DECKS Tokyo Beach,shopping_area,1,Thursday,3,0,15,0.42,42
DECKS Tokyo Beach,shopping_area,1,Thursday,3,0,16,0.41,41
DECKS Tokyo Beach,shopping_area,1,Thursday,3,0,17,0.39,39
DECKS Tokyo Beach,shopping_area,1,Thursday,3,0,18,0.36,36
DECKS Tokyo Beach,shopping_area,1,Thursday,3,0,19,0.32,32
DECKS Tokyo Beach,shopping_area,1,Thursday,3,0,20,0.0,0
DECKS Tokyo Beach,shopping_area,1,Thursday,3,0,21,0.0,0
DECKS Tokyo Beach,shopping_area,1,Thursday,3,0,22,0.0,0
DECKS Tokyo Beach,shopping_area,1,Thursday,3,0,23,0.0,0
DECKS Tokyo Beach,shopping_area,1,Friday,4,0,0,0.0,0
DECKS Tokyo Beach,shopping_area,1,Friday,4,0,1,0.0,0
DECKS Tokyo Beach,shopping_area,1,Friday,4,0,2,0.0,0
DECKS Tokyo Beach,shopping_area,1,Friday,4,0,3,0.0,0
DECKS Tokyo Beach,shopping_area,1,Friday,4,0,4,0.0,0
DECKS Tokyo Beach,shopping_area,1,Friday,4,0,5,0.0,0
DECKS Tokyo Beach,shopping_area,1,Friday,4,0,6,0.0,0
DECKS Tokyo Beach,shopping_area,1,Friday,4,0,7,0.0,0
DECKS Tokyo Beach,shopping_area,1,Friday,4,0,8,0.0,0
DECKS Tokyo Beach,shopping_area,1,Friday,4,0,9,0.0,0
DECKS Tokyo Beach,shopping_area,1,Friday,4,0,10,0.0,0
DECKS Tokyo Beach,shopping_area,1,Friday,4,0,11,0.39,39
DECKS Tokyo Beach,shopping_area,1,Friday,4,0,12,0.51,51
DECKS Tokyo Beach,shopping_area,1,Friday,4,0,13,0.55,55
DECKS Tokyo Beach,shopping_area,1,Friday,4,0,14,0.56,56
DECKS Tokyo Beach,shopping_area,1,Friday,4,0,15,0.53,53
